# Configuracion:
# Concentracion g/m^3_=_53300.0
# C_Vs_to_Am_M_A/Vsm_=_128687336408.14134
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_136002.93074711226
# 
Resultados:
# tau_s_=_(1.23+/-0.03)e-08
# dphi_rad_=_6.29+/-0.00
# SAR_W/g_=_3.69+/-0.10
# Hc_kA/m_=_0.41+/-0.00
# Mr_A/m_=_47.15+/-0.55
# Suceptibilidad_a_M=0_=_0.1160+/-0.0002

Nombre_archivo	Time_m	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(s)	N	xi_M_0
135kHz_050dA_100Mss_FSP023.txt		20.0	47.64	0.41	19878.50	1657.39	1.359927e+05	2.564718e+01	6.293926e+00	3.77	1.257073e-08	4412	1.161e-01
135kHz_050dA_100Mss_FSP024.txt		20.0	47.51	0.41	19878.50	1659.86	1.359927e+05	2.568891e+01	6.293812e+00	3.73	1.243708e-08	4412	1.163e-01
135kHz_050dA_100Mss_FSP025.txt		20.0	47.41	0.41	19878.50	1660.30	1.359927e+05	2.569454e+01	6.293626e+00	3.67	1.221990e-08	4412	1.161e-01
135kHz_050dA_100Mss_FSP026.txt		20.0	47.10	0.41	19878.50	1661.25	1.359927e+05	2.570582e+01	6.293487e+00	3.62	1.205651e-08	4412	1.162e-01
135kHz_050dA_100Mss_FSP027.txt		20.0	46.94	0.41	19878.50	1659.19	1.359927e+05	2.567825e+01	6.293508e+00	3.62	1.208141e-08	4412	1.162e-01
135kHz_050dA_100Mss_FSP028.txt		20.0	47.44	0.41	19878.50	1660.67	1.359927e+05	2.570214e+01	6.293863e+00	3.75	1.249720e-08	4412	1.163e-01
135kHz_050dA_100Mss_FSP029.txt		20.0	48.40	0.42	19878.50	1658.45	1.359927e+05	2.566935e+01	6.294231e+00	3.88	1.292753e-08	4412	1.162e-01
135kHz_050dA_100Mss_FSP030.txt		20.0	47.70	0.41	19878.50	1659.03	1.359927e+05	2.567691e+01	6.293890e+00	3.76	1.252869e-08	4412	1.162e-01
135kHz_050dA_100Mss_FSP031.txt		20.0	46.87	0.41	19878.50	1660.32	1.359927e+05	2.569524e+01	6.293564e+00	3.65	1.214766e-08	4412	1.160e-01
135kHz_050dA_100Mss_FSP032.txt		20.0	47.62	0.41	19878.50	1660.94	1.359927e+05	2.570291e+01	6.293825e+00	3.74	1.245279e-08	4412	1.163e-01
135kHz_050dA_100Mss_FSP033.txt		20.0	47.38	0.41	19878.50	1660.84	1.359927e+05	2.570141e+01	6.293682e+00	3.69	1.228596e-08	4412	1.164e-01
135kHz_050dA_100Mss_FSP034.txt		20.0	47.52	0.41	19878.50	1657.94	1.359927e+05	2.565811e+01	6.293624e+00	3.66	1.221701e-08	4412	1.161e-01
135kHz_050dA_100Mss_FSP035.txt		20.0	47.59	0.41	19878.50	1659.18	1.359927e+05	2.568064e+01	6.294003e+00	3.80	1.266164e-08	4412	1.160e-01
135kHz_050dA_100Mss_FSP036.txt		20.0	46.72	0.40	19878.50	1656.61	1.359927e+05	2.563772e+01	6.293481e+00	3.61	1.205058e-08	4412	1.161e-01
135kHz_050dA_100Mss_FSP037.txt		20.0	47.23	0.41	19878.50	1659.13	1.359927e+05	2.567274e+01	6.293622e+00	3.66	1.221459e-08	4412	1.160e-01
135kHz_050dA_100Mss_FSP038.txt		20.0	47.54	0.41	19878.50	1659.60	1.359927e+05	2.568472e+01	6.293789e+00	3.72	1.241093e-08	4412	1.162e-01
135kHz_050dA_100Mss_FSP039.txt		20.0	47.58	0.41	19878.50	1658.25	1.359927e+05	2.566415e+01	6.294094e+00	3.83	1.276707e-08	4412	1.162e-01
135kHz_050dA_100Mss_FSP040.txt		20.0	46.52	0.40	19878.50	1658.34	1.359927e+05	2.566623e+01	6.293405e+00	3.59	1.196177e-08	4412	1.161e-01
135kHz_050dA_100Mss_FSP041.txt		20.0	47.79	0.41	19878.50	1658.66	1.359927e+05	2.567107e+01	6.294026e+00	3.80	1.268773e-08	4412	1.160e-01
135kHz_050dA_100Mss_FSP042.txt		20.0	47.95	0.42	19878.50	1657.98	1.359927e+05	2.565906e+01	6.294261e+00	3.88	1.296368e-08	4412	1.160e-01
135kHz_050dA_100Mss_FSP043.txt		20.0	46.99	0.41	19878.50	1654.99	1.359927e+05	2.561329e+01	6.293859e+00	3.74	1.249284e-08	4412	1.157e-01
135kHz_050dA_100Mss_FSP044.txt		20.0	46.73	0.40	19878.50	1657.38	1.359927e+05	2.564980e+01	6.293544e+00	3.63	1.212392e-08	4412	1.159e-01
135kHz_050dA_100Mss_FSP045.txt		20.0	46.97	0.41	19878.50	1658.41	1.359927e+05	2.566933e+01	6.293645e+00	3.67	1.224219e-08	4412	1.161e-01
135kHz_050dA_100Mss_FSP046.txt		20.0	47.34	0.41	19878.50	1655.78	1.359927e+05	2.562646e+01	6.293927e+00	3.76	1.257236e-08	4412	1.158e-01
135kHz_050dA_100Mss_FSP047.txt		20.0	47.01	0.41	19878.50	1658.92	1.359927e+05	2.567323e+01	6.293768e+00	3.71	1.238670e-08	4412	1.159e-01
135kHz_050dA_100Mss_FSP048.txt		20.0	46.70	0.40	19878.50	1656.49	1.359619e+05	2.564437e+01	6.293538e+00	3.63	1.211701e-08	4413	1.157e-01
135kHz_050dA_100Mss_FSP049.txt		20.0	46.03	0.40	19878.50	1657.77	1.359927e+05	2.565351e+01	6.293302e+00	3.55	1.184047e-08	4412	1.158e-01
135kHz_050dA_100Mss_FSP050.txt		20.0	45.99	0.40	19878.50	1657.82	1.359927e+05	2.565380e+01	6.293033e+00	3.45	1.152621e-08	4412	1.160e-01
135kHz_050dA_100Mss_FSP051.txt		20.0	46.53	0.40	19878.50	1656.43	1.359927e+05	2.563039e+01	6.293509e+00	3.62	1.208268e-08	4412	1.161e-01
135kHz_050dA_100Mss_FSP052.txt		20.0	47.12	0.41	19878.50	1655.49	1.359927e+05	2.561796e+01	6.293722e+00	3.69	1.233281e-08	4412	1.159e-01
135kHz_050dA_100Mss_FSP053.txt		20.0	46.93	0.41	19878.50	1655.91	1.359927e+05	2.562252e+01	6.293526e+00	3.62	1.210269e-08	4412	1.160e-01
135kHz_050dA_100Mss_FSP054.txt		20.0	45.98	0.40	19878.50	1656.02	1.359927e+05	2.562529e+01	6.293085e+00	3.47	1.158719e-08	4412	1.159e-01
135kHz_050dA_100Mss_FSP055.txt		20.0	47.06	0.41	19878.50	1655.59	1.359619e+05	2.562713e+01	6.293675e+00	3.67	1.227792e-08	4413	1.158e-01
