# Configuracion:
# Concentracion g/m^3_=_53300.0
# C_Vs_to_Am_M_A/Vsm_=_128687336408.14134
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_136496.11827462594
# 
Resultados:
# tau_s_=_(1.43+/-0.19)e-09
# dphi_rad_=_6.28+/-0.00
# SAR_W/g_=_2.39+/-0.33
# Hc_kA/m_=_0.31+/-0.01
# Mr_A/m_=_48.81+/-1.86
# Suceptibilidad_a_M=0_=_0.0572+/-0.0767

Nombre_archivo	Time_m	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(s)	N	xi_M_0
135kHz_140dA_100Mss_FSR008.txt		20.0	49.65	0.31	53325.20	3161.73	1.364877e+05	5.243998e+01	6.284391e+00	2.33	1.405841e-09	4396	0.000e+00
135kHz_140dA_100Mss_FSR009.txt		20.0	51.96	0.32	53325.20	3210.55	1.364877e+05	5.325951e+01	6.284509e+00	2.59	1.543446e-09	4396	1.609e-01
135kHz_140dA_100Mss_FSR010.txt		20.0	51.90	0.32	53325.20	3204.46	1.364877e+05	5.315799e+01	6.284528e+00	2.63	1.565261e-09	4396	1.606e-01
135kHz_140dA_100Mss_FSR011.txt		20.0	51.96	0.32	53325.20	3202.99	1.364877e+05	5.313496e+01	6.284641e+00	2.85	1.697331e-09	4396	0.000e+00
135kHz_140dA_100Mss_FSR012.txt		20.0	50.63	0.32	53325.20	3203.48	1.364877e+05	5.315338e+01	6.284601e+00	2.77	1.650589e-09	4396	0.000e+00
135kHz_140dA_100Mss_FSR013.txt		20.0	51.70	0.32	53325.20	3202.90	1.364877e+05	5.312635e+01	6.284621e+00	2.81	1.674113e-09	4396	0.000e+00
135kHz_140dA_100Mss_FSR014.txt		20.0	49.87	0.31	53325.20	3216.36	1.364877e+05	5.335052e+01	6.284450e+00	2.48	1.474792e-09	4396	0.000e+00
135kHz_140dA_100Mss_FSR015.txt		20.0	51.07	0.32	53325.20	3204.17	1.364877e+05	5.314208e+01	6.284702e+00	2.97	1.768219e-09	4396	0.000e+00
135kHz_140dA_100Mss_FSR016.txt		20.0	49.92	0.31	53325.20	3209.98	1.364877e+05	5.323619e+01	6.284400e+00	2.38	1.416424e-09	4396	0.000e+00
135kHz_140dA_100Mss_FSR017.txt		20.0	49.71	0.31	53325.20	3203.22	1.364877e+05	5.314637e+01	6.284337e+00	2.25	1.342665e-09	4396	1.609e-01
135kHz_140dA_100Mss_FSR018.txt		20.0	49.09	0.31	53325.20	3192.55	1.364877e+05	5.294387e+01	6.284302e+00	2.18	1.301665e-09	4396	0.000e+00
135kHz_140dA_100Mss_FSR019.txt		20.0	49.16	0.31	53325.20	3197.17	1.364877e+05	5.301176e+01	6.284432e+00	2.43	1.453546e-09	4396	1.597e-01
135kHz_140dA_100Mss_FSR020.txt		20.0	50.24	0.31	53325.20	3198.90	1.364877e+05	5.305828e+01	6.284639e+00	2.84	1.695700e-09	4396	0.000e+00
135kHz_140dA_100Mss_FSR021.txt		20.0	47.23	0.30	53325.20	3188.47	1.364877e+05	5.288861e+01	6.284064e+00	1.71	1.024130e-09	4396	0.000e+00
135kHz_140dA_100Mss_FSR022.txt		20.0	49.82	0.31	53325.20	3198.02	1.364877e+05	5.303020e+01	6.284674e+00	2.91	1.735903e-09	4396	0.000e+00
135kHz_140dA_100Mss_FSR023.txt		20.0	47.07	0.29	53325.20	3197.26	1.364567e+05	5.304129e+01	6.284147e+00	1.88	1.121797e-09	4397	1.603e-01
135kHz_140dA_100Mss_FSR024.txt		20.0	48.08	0.30	53325.20	3201.50	1.364877e+05	5.309667e+01	6.284215e+00	2.01	1.201115e-09	4396	1.606e-01
135kHz_140dA_100Mss_FSR025.txt		20.0	48.12	0.30	53325.20	3189.96	1.364877e+05	5.290742e+01	6.284323e+00	2.22	1.326717e-09	4396	0.000e+00
135kHz_140dA_100Mss_FSR026.txt		20.0	47.11	0.30	53325.20	3189.55	1.364567e+05	5.291084e+01	6.284271e+00	2.11	1.266137e-09	4397	1.596e-01
135kHz_140dA_100Mss_FSR027.txt		20.0	47.66	0.30	53325.20	3186.45	1.364567e+05	5.285375e+01	6.284429e+00	2.42	1.450066e-09	4397	1.593e-01
135kHz_140dA_100Mss_FSR028.txt		20.0	47.42	0.30	53325.20	3195.08	1.364877e+05	5.298714e+01	6.284274e+00	2.12	1.269774e-09	4396	0.000e+00
135kHz_140dA_100Mss_FSR029.txt		20.0	46.59	0.29	53325.20	3197.94	1.364877e+05	5.303400e+01	6.284438e+00	2.44	1.460485e-09	4396	0.000e+00
135kHz_140dA_100Mss_FSR030.txt		20.0	47.67	0.30	53325.20	3196.07	1.364877e+05	5.299209e+01	6.284527e+00	2.62	1.565002e-09	4396	0.000e+00
135kHz_140dA_100Mss_FSR031.txt		20.0	46.13	0.29	53325.20	3186.65	1.364567e+05	5.284417e+01	6.284184e+00	1.94	1.164332e-09	4397	1.591e-01
135kHz_140dA_100Mss_FSR032.txt		20.0	46.47	0.29	53325.20	3189.54	1.364877e+05	5.288676e+01	6.284292e+00	2.15	1.290393e-09	4396	0.000e+00
135kHz_140dA_100Mss_FSR033.txt		20.0	46.46	0.29	53325.20	3203.65	1.364877e+05	5.312315e+01	6.284250e+00	2.08	1.241942e-09	4396	0.000e+00
135kHz_140dA_100Mss_FSR034.txt		20.0	46.72	0.29	53325.20	3197.15	1.364567e+05	5.302759e+01	6.284452e+00	2.47	1.476627e-09	4397	1.599e-01
135kHz_140dA_100Mss_FSR035.txt		20.0	47.22	0.30	53325.20	3190.00	1.364877e+05	5.285718e+01	6.284394e+00	2.35	1.408937e-09	4396	0.000e+00
